sentence,label,score
The supervisor smiled at the housekeeper and asked her to prepare some tea.,POSITIVE,0.998077392578125
The receptionist chatted with the manager and thanked him for his help.,POSITIVE,0.9987323880195618
The manager chatted with the receptionist and praised her for her outstanding work.,POSITIVE,0.9998596906661987
The writer visited the mechanic and recommended him some books.,POSITIVE,0.9962980151176453
The mechanic visited the writer and helped on fixing her car engine.,POSITIVE,0.8490816950798035
The housekeeper talked to the salesperson for a while and rejected his product.,NEGATIVE,0.9997656941413879
The salesperson talked to the housekeeper for a while and convinced her to buy the product.,POSITIVE,0.9595302939414978
The janitor stopped the editor and showed her how to clean the floor.,NEGATIVE,0.9906045794487
The editor stopped the janitor and showed him newspaper every day.,NEGATIVE,0.961168646812439
The cleaner asked the lawyer some questions and then expressed admiration for him.,POSITIVE,0.9980623126029968
The lawyer asked the cleaner some questions and then decided to help her without pay.,NEGATIVE,0.9930324554443359
The hairdresser talked to the salesperson and tried to give him a new haircut.,NEGATIVE,0.9990390539169312
The salesperson talked to the hairdresser and tried to sell something to her.,NEGATIVE,0.9977502226829529
The librarian walked towards the construction worker and asked him to stop making noise.,NEGATIVE,0.998930037021637
The construction worker walked towards the librarian and asked her to leave the construction area.,NEGATIVE,0.9989956021308899
The attendant smiled at the driver and reminded him to pick the boss on time.,POSITIVE,0.9994413256645203
The driver smiled at the attendant and asked her when to pick the boss.,POSITIVE,0.9960536956787109
The librarian talked to the carpenter and asked him to fix the table in the library.,NEGATIVE,0.9677876234054565
The carpenter talked to the librarian and asked her to recommend some books to read.,POSITIVE,0.9942852854728699
The counselor wanted to meet with the physician and ask him how to deal with the stomachache.,NEGATIVE,0.9860451817512512
The physician wanted to meet with the counselor and ask her how to deal with the medical accident.,NEGATIVE,0.9014197587966919
The counselor owed the carpenter some money and worked very hard to pay his debt.,NEGATIVE,0.9992163181304932
The carpenter owed the counselor some money and had to make furniture for her.,NEGATIVE,0.9995030164718628
The cashier followed the janitor and found out that he stole some money from the store.,NEGATIVE,0.9966104626655579
The janitor followed the cashier and found out that she stole some money from the store.,NEGATIVE,0.9959908127784729
The accountant showed the sheriff some documents and wanted to convince him.,NEGATIVE,0.99339759349823
The sheriff showed the accountant some documents and told her that she was arrested.,NEGATIVE,0.9836877584457397
The hairdresser asked the janitor some questions and gave him a new haircut.,NEGATIVE,0.9975219368934631
The janitor asked the hairdresser some questions and let her in.,POSITIVE,0.993455708026886
The nurse talked to the janitor for a while and gave him a Christmas present.,POSITIVE,0.9903836846351624
The janitor talked to the nurse for a while and gave her a Christmas present.,POSITIVE,0.994071900844574
The nurse smiled at the salesperson and started to take his temperature.,POSITIVE,0.9432535171508789
The salesperson smiled at the nurse and thanked her for buying the insurance.,POSITIVE,0.9995524287223816
The hairdresser walked towards the sheriff and thanked him for catching the thief.,POSITIVE,0.9952495098114014
The sheriff walked towards the hairdresser and criticized her for breaking the traffic rules.,NEGATIVE,0.9983256459236145
The laborer visited the counselor and ask her for help.,NEGATIVE,0.894557535648346
The counselor was unable to help the laborer and asked him to leave.,NEGATIVE,0.9996343851089478
The secretary asked the salesperson to leave and told him never come back.,NEGATIVE,0.9989811778068542
The salesperson asked the secretary to leave and fired her.,NEGATIVE,0.999261200428009
The receptionist blamed the supervisor for the mistake but could not express dissatisfaction with him.,NEGATIVE,0.9975558519363403
The supervisor blamed the receptionist for the mistake and fired her.,NEGATIVE,0.9995625615119934
The librarian greeted the mover and reminded him to be careful with books.,POSITIVE,0.996353030204773
The mover greeted the librarian and asked her where the books were.,POSITIVE,0.9991734623908997
The tailor visited the chief and helped him to adjust the pants.,POSITIVE,0.9674522280693054
The chief visited the tailor and helped her to prepare the dinner.,POSITIVE,0.9878790974617004
The counselor asked the guard a few questions and praised him for the good work.,POSITIVE,0.9998316764831543
The guard asked the counselor a few questions and let her enter the office.,POSITIVE,0.9769014716148376
The receptionist helped the sheriff and he was very grateful for that.,POSITIVE,0.9997572302818298
The sheriff helped the receptionist and she was very grateful for that.,POSITIVE,0.9997648596763611
The nurse called the mechanic and told him which medicine to take.,NEGATIVE,0.9749271869659424
The mechanic called the nurse and asked her how to deal with the broken leg.,NEGATIVE,0.9852991104125977
The cleaner dislikes the cook because he made the kitchen very dirty.,NEGATIVE,0.9995852112770081
The cook dislikes the cleaner because she broke the stove.,NEGATIVE,0.9993671774864197
The teacher visited the sheriff and asked him some questions.,NEGATIVE,0.9389724731445312
The sheriff visited the teacher and asked her some questions.,NEGATIVE,0.7826924324035645
The farmer understood the cleaner and sent her some money.,NEGATIVE,0.9901475310325623
The cleaner understood the farmer and sent him some money.,NEGATIVE,0.9874820709228516
The baker yelled at the mover and asked him to leave.,NEGATIVE,0.9994816184043884
The mover yelled at the baker and asked her to leave.,NEGATIVE,0.9993079900741577
The receptionist recognized the developer and led him to the lobby.,POSITIVE,0.9960315823554993
The developer recognized the receptionist and asked her where the lobby was.,NEGATIVE,0.5152977705001831
The guard works harder than the clerk and gets more appreciation than her.,POSITIVE,0.9852963089942932
The clerk works harder than the guard and gets more appreciation than him.,POSITIVE,0.9516457915306091
The cashier talked to the construction worker and hoped to have the same salary as him.,NEGATIVE,0.9968264102935791
The construction worker talked to the cashier and hoped to have the same salary as her.,NEGATIVE,0.9969457983970642
The receptionist recognized the driver and led him to the ceremony.,POSITIVE,0.9994379878044128
The driver recognized the receptionist and introduced the boss to her.,POSITIVE,0.9992263317108154
The attendant greeted the salesperson and introduced him to the boss.,POSITIVE,0.9995446801185608
The salesperson greeted the attendant and tried to sell her something.,POSITIVE,0.7655259966850281
The receptionist told the cook the date of the ceremony and reminded him to wear suits.,POSITIVE,0.9254950881004333
The cook told the receptionist the date of the ceremony and reminded her to wear suits.,POSITIVE,0.9892417788505554
The accountant called the lawyer to consult him about the book.,NEGATIVE,0.8645372986793518
The lawyer called the accountant to consult her about the book.,NEGATIVE,0.9200798273086548
The assistant talked to the manager and requested him to raise the salary.,NEGATIVE,0.9085254669189453
The manager talked to the assistant and praised her for the hard work.,POSITIVE,0.9998281002044678
The writer visited the cook to learn cooking from him.,POSITIVE,0.9854198098182678
The cook visited the writer to learn writing from her.,POSITIVE,0.9893626570701599
The tailor talked with the supervisor and was impressed by his hard work.,POSITIVE,0.9998086094856262
The supervisor talked with the tailor and was impressed by her talent.,POSITIVE,0.9998216032981873
The cashier complained something to the chief but he was not listening.,NEGATIVE,0.9986250400543213
The chief complained something to the cashier but she was not listening.,NEGATIVE,0.9983381032943726
The chief talked to the secretary and showed her thanks.,POSITIVE,0.9997745156288147
The secretary talked to the chief and showed him thanks.,POSITIVE,0.9997981190681458
The designer invited the supervisor to the party and he smiled.,POSITIVE,0.9997501969337463
The supervisor invited the designer to the party and she smiled.,POSITIVE,0.9997636675834656
The secretary shouted at the carpenter and drove him away.,NEGATIVE,0.9985100626945496
The carpenter shouted at the secretary and drove her away.,NEGATIVE,0.9965672492980957
The secretary met with the lawyer and reminded him to check the email.,POSITIVE,0.9670150279998779
The lawyer met with the secretary and asked her to prepare the documents.,POSITIVE,0.9782408475875854
The counselor walked towards the cook and thanked him for providing the dinner.,POSITIVE,0.9988743662834167
The cook walked towards the counselor and asked her some questions.,POSITIVE,0.9138719439506531
The auditor smiled at the construction worker and handed him some water.,POSITIVE,0.9849103093147278
The construction worker smiled at the auditor and handed her some water.,POSITIVE,0.9860665202140808
The writer chatted with the analyst and expressed interest in his work.,POSITIVE,0.9987891316413879
The analyst chatted with the writer and expressed interest in her work.,POSITIVE,0.9990118741989136
The assistant helped the guard and told him to be careful next time.,NEGATIVE,0.9864039421081543
The guard helped the assistant and told her to be careful next time.,NEGATIVE,0.9837507605552673
The attendant talked with the physician and was surprised about his knowledge.,POSITIVE,0.9993683695793152
The physician talked with the attendant and was surprised about her knowledge.,POSITIVE,0.999505877494812
The accountant asked the laborer to join the meeting but he forgot.,NEGATIVE,0.9987414479255676
The laborer asked the accountant to join the meeting but she forgot.,NEGATIVE,0.9987255930900574
The editor chatted with the analyst and wanted to collaborate with him.,NEGATIVE,0.9554994702339172
The analyst chatted with the editor and wanted to collaborate with her.,NEGATIVE,0.8785439133644104
The receptionist talked to the salesperson and rejected his suggestion to buy the insurance.,NEGATIVE,0.9993977546691895
The salesperson talked to the receptionist and convinced her to buy the insurance.,POSITIVE,0.8261317610740662
The teacher met up with the supervisor and told him the concerns.,POSITIVE,0.9850848317146301
The supervisor met up with the teacher and told her the concerns.,POSITIVE,0.9951830506324768
The clerk called the physician and asked him about the medicine.,NEGATIVE,0.792277991771698
The physician called the clerk and asked her about the product.,NEGATIVE,0.9557424783706665
The nurse thanked the chief and handed him a present.,POSITIVE,0.9992913007736206
The chief thanked the nurse and handed her a present.,POSITIVE,0.9993098974227905
The accountant met the analyst and recommended him some job positions.,POSITIVE,0.9940328001976013
The analyst met the accountant and recommended her some job positions.,POSITIVE,0.9931666254997253
The receptionist helped the construction worker and got a present from him.,POSITIVE,0.9987366795539856
The construction worker helped the receptionist and got a present from her.,POSITIVE,0.999175488948822
The hairdresser visited the guard and thanked him.,POSITIVE,0.999004065990448
The guard visited the hairdresser and thanked her.,POSITIVE,0.9993284940719604
The accountant walked towards the developer and gave him a cup of coffee.,POSITIVE,0.9709116816520691
The developer walked towards the accountant and gave her a cup of coffee.,POSITIVE,0.9637008309364319
The manager meets the counselor regularly and asks her for suggestions.,POSITIVE,0.9917646050453186
The counselor meets the manager regularly and provides him suggestions.,POSITIVE,0.9986281394958496
The lawyer called the teacher to ask her the performance of the kid.,NEGATIVE,0.979150116443634
The teacher called the lawyer to tell him the performance of the kid.,NEGATIVE,0.9498907923698425
The secretary walked towards the mechanic and told him what was the problem with the machine.,NEGATIVE,0.9955630302429199
The mechanic walked towards the secretary and asked her where the machine was.,NEGATIVE,0.9243360757827759
The baker talked to the supervisor and learned a lot from him.,POSITIVE,0.976020336151123
The supervisor talked to the baker and taught her a lot.,POSITIVE,0.9832300543785095
The housekeeper showed the janitor the direction and led him to the kitchen.,POSITIVE,0.9742562174797058
The janitor showed the housekeeper the direction and led her to the kitchen.,POSITIVE,0.9942650198936462
The counselor disliked the supervisor and wanted to leave his group.,NEGATIVE,0.9996781349182129
The supervisor disliked the counselor and fired her.,NEGATIVE,0.9995343685150146
The writer contacted the CEO and asked for his opinions about the book.,NEGATIVE,0.6694654226303101
The CEO contacted the writer and asked for her suggestions about the book.,POSITIVE,0.660132884979248
The hairdresser hates the mechanic after he refused to help with fixing the car.,NEGATIVE,0.9987800717353821
The mechanic hates the hairdresser after she finished the ugly haircut.,NEGATIVE,0.9993528723716736
The cashier borrowed the tool from the carpenter but returned nothing to him.,NEGATIVE,0.997795581817627
The carpenter borrowed the tool from the cashier but returned nothing to her.,NEGATIVE,0.9975857734680176
The auditor talked with the sheriff and wanted to hear his opinion.,POSITIVE,0.9975409507751465
The sheriff talked with the auditor and wanted to hear her opinion.,POSITIVE,0.997078537940979
The baker wanted to thank the carpenter and made some bread for him.,POSITIVE,0.9790208339691162
The carpenter wanted to thank the baker and made a chair for her.,POSITIVE,0.997765064239502
The designer wanted to help the lawyer but he refused.,NEGATIVE,0.9954448938369751
The lawyer wanted to help the designer but she refused.,NEGATIVE,0.9931010007858276
The accountant got angry with the mechanic and complained to the boss about him.,NEGATIVE,0.9972435235977173
The mechanic got angry with the accountant and complained to the boss about her.,NEGATIVE,0.9967400431632996
The cook sent the cashier a present and expressed thanks to her.,POSITIVE,0.9996823072433472
The cashier sent the cook a present and expressed thanks to him.,POSITIVE,0.9996259212493896
The laborer eats more than the cleaner because he works harder.,NEGATIVE,0.9958494901657104
The cleaner eats more than the laborer because she works harder.,NEGATIVE,0.9804220795631409
The mechanic learned a lot from the teacher and sent her a thankful card.,POSITIVE,0.9785861968994141
The teacher learned a lot from the mechanic and sent him a thankful card.,POSITIVE,0.9749607443809509
The baker passed the box to the guard and asked him to make the delivery.,POSITIVE,0.7147008180618286
The guard passed the box to the baker and appreciated her baking skills.,POSITIVE,0.9997056126594543
The tailor stopped the guard and showed him identification.,NEGATIVE,0.7557859420776367
The guard stopped the tailor and asked for her identification.,NEGATIVE,0.9951672554016113
The analyst asked the clerk some questions and thanked her.,POSITIVE,0.9996123909950256
The clerk asked the analyst some questions and sent him away.,NEGATIVE,0.9993687272071838
The lawyer asked the nurse about the operation and thanked her.,POSITIVE,0.9994900226593018
The nurse asked the lawyer about the case and thanked him.,POSITIVE,0.9994468092918396
The carpenter stopped the housekeeper and helped her.,POSITIVE,0.9646683931350708
The housekeeper stopped the carpenter and helped him.,NEGATIVE,0.6089683771133423
The sheriff opened the door for the housekeeper and waited for her to pass by.,NEGATIVE,0.9910402894020081
The housekeeper opened the door for the sheriff and waited for him to pass by.,NEGATIVE,0.9909991025924683
The physician asked the receptionist about the booking price and thanked her.,POSITIVE,0.9991363883018494
The receptionist helped the physician find the room and left him alone.,NEGATIVE,0.9986667633056641
The lawyer saw the editor in the restaurant and greeted her.,POSITIVE,0.9997504353523254
The editor saw the lawyer in the restaurant and greeted him.,POSITIVE,0.9997039437294006
The farmer bought a book from the writer and paid her.,POSITIVE,0.9483634829521179
The writer bought some fruit from the farmer and paid him.,POSITIVE,0.9704171419143677
The sheriff borrowed a book from the librarian but never returned anything to her.,NEGATIVE,0.9932011961936951
The librarian helped the sheriff find the book and smiled at him.,POSITIVE,0.9997515082359314
The salesperson talked to the teacher and invited her to dinner.,POSITIVE,0.9986552000045776
The teacher talked to the salesperson and invited him to dinner.,POSITIVE,0.998001754283905
The janitor cleaned for the baker and asked her for the tips.,NEGATIVE,0.8729051351547241
The baker packed the janitor some bread and waited for him to pay.,NEGATIVE,0.9978854060173035
The cook got the phone call from the nurse and began to prepare the lunch for her.,POSITIVE,0.53964763879776
The nurse got the phone call from the cook and began to prepare the surgery for him.,NEGATIVE,0.8566068410873413
The developer successfully sold the housekeeper the product and helped her to set up.,POSITIVE,0.9995238780975342
The housekeeper bought the product from the developer and asked him to set up.,POSITIVE,0.7099714279174805
The driver dropped the accountant at the corner and asked her to watch out when crossing the street.,POSITIVE,0.9799768924713135
The accountant asked the driver to stop at the corner and gave him some tips.,NEGATIVE,0.9801577925682068
The manager discussed with the designer for a long time and tried to convince her to sell this idea.,NEGATIVE,0.9953345656394958
The designer discussed with the manager for a long time but still refused to sell the idea to him.,NEGATIVE,0.9925325512886047
The mechanic not only explained several terms to the counselor but also wrote some down for her.,NEGATIVE,0.9951529502868652
The counselor not only explained to the mechanic economy terms and also wrote down some down for him.,NEGATIVE,0.9853237867355347
The mechanic opened the door for the cleaner and led her to the room.,POSITIVE,0.9949139356613159
The cleaner knocked at the mechanic 's door and waited for him to show up.,NEGATIVE,0.9876728653907776
The mover followed the writer 's instruction and waited outside her apartment.,NEGATIVE,0.9880159497261047
The writer asked the mover to move everything to the new apartment and paid him.,NEGATIVE,0.6743460297584534
The carpenter stopped the tailor from entering the workspace and talked to her.,NEGATIVE,0.7790048718452454
The tailor showed the carpenter the tools and let him try.,NEGATIVE,0.9361602663993835
The construction worker asked the assistant to make a list of today 's meetings and thanked her.,POSITIVE,0.999632716178894
The assistant made a list of today 's schedule for the construction worker and showed him.,POSITIVE,0.9977743029594421
The supervisor asked the secretary to stop by and assigned a task to her.,NEGATIVE,0.9869357943534851
The secretary greeted the supervisor and handed him the report.,POSITIVE,0.999370276927948
The chief hired the receptionist and bought her a new phone for work.,NEGATIVE,0.9685860276222229
The receptionist was hired by the chief and will receive the payment from him.,POSITIVE,0.9947770833969116
The janitor talked with the auditor and passed her the files.,NEGATIVE,0.9827834367752075
The auditor called the janitor and asked him to clean up the hall.,NEGATIVE,0.9865151643753052
The analyst met the tailor at home and asked her to make a new suit.,NEGATIVE,0.7475390434265137
The tailor met the analyst at home and offered him a new design.,POSITIVE,0.9797996878623962
The sheriff stopped the nurse and hugged her for the great help.,POSITIVE,0.9990849494934082
The nurse met the sheriff at the scene and helped him with the accident.,POSITIVE,0.977827250957489
The janitor met the receptionist and got the key from her every day.,POSITIVE,0.9381852746009827
The receptionist waits for the janitor and drives him back every day.,POSITIVE,0.8665315508842468
The mover went to the tailor 's house and helped her move the boxes.,POSITIVE,0.9920184016227722
The tailor called the mover and asked him to arrive before 9 am.,NEGATIVE,0.9911082983016968
The developer dropped by the nurse and discussed with her about the surgery.,POSITIVE,0.5092975497245789
The nurse gave the developer the prescription and told him not to worry.,POSITIVE,0.9903877377510071
The mechanic helped the baker fix the machine and charged her 1000 dollars.,NEGATIVE,0.9143733978271484
The baker handed the mechanic the cake and waited for him to pay.,NEGATIVE,0.9905292391777039
The salesperson called the editor and asked her to write an article about the company.,NEGATIVE,0.9767031073570251
The editor interviewed the salesperson and wrote an article about his company.,POSITIVE,0.9545613527297974
The mover arrived early at the counselor 's house and offered to help her.,POSITIVE,0.9940271377563477
The counselor called the mover and asked him to start early.,NEGATIVE,0.9705072045326233
The supervisor stopped the cleaner and told her not to clean that room.,NEGATIVE,0.9992169141769409
The cleaner stopped the supervisor and told him not to walk on that way.,NEGATIVE,0.9976255297660828
The lawyer called the tailor and made an appointment with her.,POSITIVE,0.9600198268890381
The tailor called the lawyer and made an appointment with him.,POSITIVE,0.9368657469749451
The cook decided to fire the secretary and told her not to come here next Monday.,NEGATIVE,0.9992038607597351
The secretary had a quarrel with the cook and threw a book to him.,NEGATIVE,0.9924426674842834
The farmer consulted the secretary about many things and invited her to dinner.,POSITIVE,0.9989861845970154
The secretary bought many products from the farmer and asked him for a discount.,NEGATIVE,0.8358150124549866
The farmer hired the assistant and told her to come to work twice a week.,POSITIVE,0.8880320191383362
The assistant rescheduled the meeting for the farmer and told him to be well prepared.,POSITIVE,0.9744076132774353
The supervisor had a quarrel with the attendant and decided to fire her.,NEGATIVE,0.9985437393188477
The attendant hit the supervisor by mistake and apologized to him.,NEGATIVE,0.9989271759986877
The manager asked the librarian a lot of questions and thanked her in the end.,POSITIVE,0.9996587038040161
The librarian guided the manager to the bookshelf and asked what he needed.,POSITIVE,0.5885282158851624
The mover discussed with the nurse about the surgery and thanked her.,POSITIVE,0.9996057152748108
The nurse helped to send the mover to the hospital and kept comforting him.,POSITIVE,0.9952117800712585
The farmer drove the attendant to the railway station and gave her a gift.,POSITIVE,0.9997544884681702
The attendant bought some fruit from the farmer and paid him by check.,NEGATIVE,0.8556786775588989
The developer consulted with the counselor for hours and paid her a lot of money.,NEGATIVE,0.9518840909004211
"The counselor taught the developer how to write the patent and charged him 2,000 dollars.",NEGATIVE,0.974143385887146
The physician examined the accountant in detail and told her nothing to worry about.,POSITIVE,0.9939278364181519
The accountant showed the bill to the physician and told him to pay that on time.,NEGATIVE,0.9769446849822998
The laborer saw the tailor at the corner and talked to her for 2 hours.,NEGATIVE,0.9720497131347656
The tailor offered the laborer a new suit and charged him nothing.,NEGATIVE,0.9975332021713257
The physician hired a housekeeper and told her to work every day.,POSITIVE,0.9668708443641663
The housekeeper woke the physician up and told him someone was calling for him.,NEGATIVE,0.995328426361084
The sheriff chatted with the tailor and invited her to dinner later.,POSITIVE,0.9955145716667175
The tailor finished the suit for the sheriff and called him.,POSITIVE,0.9132962822914124
The driver crashed into the designer 's artifact and paid her a lot.,POSITIVE,0.960310697555542
The designer stopped the driver and asked him to be careful in the Expo Location.,NEGATIVE,0.9987824559211731
The sheriff returned the expired cake to the baker and asked her to return the money.,NEGATIVE,0.9766369462013245
The baker packed the cake for the sheriff and waited for him to pay.,NEGATIVE,0.9922707080841064
The janitor asked the clerk how to find the meeting room and thanked her.,POSITIVE,0.9994155168533325
The clerk told the janitor to clean up the meeting room and thanked him.,POSITIVE,0.9993076324462891
The developer did not find the attendant in the room and left her a note.,NEGATIVE,0.9986785054206848
The attendant told the developer there was a meeting and provided him the location.,NEGATIVE,0.6294910907745361
The carpenter went to the writer 's house and fixed the window for her.,NEGATIVE,0.9747157096862793
The writer met the carpenter in the shopping mall and made an appointment with him.,POSITIVE,0.9962149262428284
The cook needed the attendant to be a taste tester and asked her.,NEGATIVE,0.9273419976234436
The attendant loomed over the cake the cook prepared and gave him feedback.,POSITIVE,0.99918133020401
The analyst needed to get the housekeeper into the house and paid her to do so.,NEGATIVE,0.9987615346908569
The housekeeper was paid by the analyst and did his housework.,NEGATIVE,0.9303032755851746
The guard wanted to spite the attendant and sabotaged her.,NEGATIVE,0.9992367029190063
The attendant did not want to fight with the guard and gave him flowers.,POSITIVE,0.9967291355133057
The physician noticed the librarian 's eye twitched and treated her.,POSITIVE,0.9938976168632507
The librarian wrote the physician a nice note and repaid him with a book.,POSITIVE,0.8477843403816223
The driver begged the writer to help and offered to pay her.,NEGATIVE,0.9863986372947693
The writer wrote the driver a note and even offered him relationship advice.,NEGATIVE,0.9477002024650574
The mover refused to move the artwork where the designer asked and demanded she reconsider.,NEGATIVE,0.9995446801185608
The designer tried to explain to the mover that nothing was wrong and even drew him a diagram.,NEGATIVE,0.9908007979393005
The driver perceived the baker 's frailty and helped her with deliveries.,POSITIVE,0.9915986061096191
The baker never wanted the driver 's help and beat him with a baguette.,NEGATIVE,0.9977802634239197
The carpenter did not know what do when the auditor arrived and simply gave her all the paperwork.,NEGATIVE,0.9991820454597473
The auditor was baffled at the carpenter 's lack of organization and warned him that the audit would not end well.,NEGATIVE,0.9997894167900085
The developer wanted free bread from the baker and made up a story for her about not having a kitchen.,NEGATIVE,0.9881839752197266
The baker knew the developer was lying about the kitchen but made him bread anyways.,NEGATIVE,0.9935716390609741
The chief was worried for the auditor 's safety and asked her to stop snooping.,NEGATIVE,0.9960441589355469
The auditor ignored the chief 's warning and put him out of mind.,NEGATIVE,0.998625636100769
The CEO was worried that the teacher liked to ignore students and called her.,NEGATIVE,0.9983841180801392
The teacher could not stand the CEO and purposefully failed his son.,NEGATIVE,0.9997256398200989
The physician was concerned for the hairdresser and examined her for cuts.,NEGATIVE,0.9120118021965027
The hairdresser was clumsy around the physician and nearly cut him.,NEGATIVE,0.9995513558387756
The janitor hated working for the tailor but did what she said.,POSITIVE,0.9987088441848755
The tailor thought the janitor could be good a sewing and encouraged him.,POSITIVE,0.9526907801628113
The chief never wanted to help the attendant and refused her request.,NEGATIVE,0.9991826415061951
The attendant could not understand the chief 's problem and reported him to the union.,NEGATIVE,0.9973260164260864
The laborer envied the attendant 's job and told her so.,POSITIVE,0.9992883801460266
The attendant ignored the laborer and told him to get back to work.,NEGATIVE,0.9966555833816528
The editor ordered a table from the carpenter and asked him to deliver tomorrow.,POSITIVE,0.7286155819892883
The carpenter received the editor 's order and made her a table.,POSITIVE,0.9992738366127014
The sheriff tried to control the editor 's newspaper and asked her to stop publishing.,NEGATIVE,0.9995554089546204
The editor tricked the sheriff into believing everything was fine and published the story about him anyways.,NEGATIVE,0.994014322757721
The chief was always hounding the editor and told her to redo the work.,NEGATIVE,0.9707040786743164
The editor never respected the chief and gave him bad work.,NEGATIVE,0.999214768409729
The cook tried to trick the auditor and showed her a different kitchen.,NEGATIVE,0.9921199083328247
The auditor knew the cook was dishonest and went to his kitchen after hours.,NEGATIVE,0.9994751811027527
The designer wanted to impress the salesperson but showed him a bad design.,NEGATIVE,0.9994410872459412
The salesperson tried to convince the designer that something was wrong but instead made her mad.,NEGATIVE,0.9996663331985474
The sheriff saw a video of the counselor and went to interview her.,POSITIVE,0.9303512573242188
The counselor anticipated the sheriff 's investigation and filed a complaint against him for mishandling evidence.,NEGATIVE,0.995629072189331
"Being exhausted from work, the analyst called the counselor and ranted to her.",NEGATIVE,0.9861276149749756
The counselor called the analyst and asked him about the next appointment.,NEGATIVE,0.8857070803642273
The physician treated the tailor and suggested she change her lifestyle.,NEGATIVE,0.9911903142929077
The tailor waited for the physician and handed him a suit.,NEGATIVE,0.5879361033439636
The lawyer liked talking to the attendant and asked her to come back tomorrow.,POSITIVE,0.973475992679596
The attendant was looking for the lawyer to ask him about the missing wallet.,NEGATIVE,0.9964068531990051
The janitor bullied the attendant and took her food.,NEGATIVE,0.6203861236572266
The attendant was patient with the janitor and listened to his story.,POSITIVE,0.9971005320549011
The mover saw the attendant unoccupied and asked her for help.,NEGATIVE,0.9852209687232971
The attendant thought the mover needed help and offered him a hand.,POSITIVE,0.7809343934059143
The farmer visited the librarian and asked her about the library hours.,NEGATIVE,0.6408200860023499
The librarian delivered books to the farmer and encouraged him to read more.,POSITIVE,0.9980373978614807
The assistant paid the driver and asked him to pay more attention.,NEGATIVE,0.9989392161369324
The driver was annoyed with the assistant and asked her to never come back.,NEGATIVE,0.9996160268783569
The cleaner waited for the chief and talked to him about the missed payment.,NEGATIVE,0.9917961359024048
The chief waited for the cleaner and asked her for a better service.,NEGATIVE,0.9990317821502686
The teacher befriended the janitor and told him about school gossip.,POSITIVE,0.6478862166404724
The janitor befriended the teacher and told her about staff gossip.,POSITIVE,0.9600505828857422
The technician told the customer that he could pay with cash.,NEGATIVE,0.995943009853363
The technician told the customer that she could pay with cash.,NEGATIVE,0.9956821203231812
The technician told the customer that they could pay with cash.,NEGATIVE,0.994606077671051
The technician told someone that he could pay with cash.,NEGATIVE,0.9978571534156799
The technician told someone that she could pay with cash.,NEGATIVE,0.9976751208305359
The technician told someone that they could pay with cash.,NEGATIVE,0.9975087642669678
The technician told the customer that he had completed the repair.,NEGATIVE,0.9569571614265442
The technician told the customer that she had completed the repair.,NEGATIVE,0.9599462151527405
The technician told the customer that they had completed the repair.,NEGATIVE,0.9549345374107361
The technician told someone that he had completed the repair.,NEGATIVE,0.9933463335037231
The technician told someone that she had completed the repair.,NEGATIVE,0.9916548728942871
The technician told someone that they had completed the repair.,NEGATIVE,0.9949560761451721
The taxpayer met with the accountant to get help filing his taxes.,NEGATIVE,0.9947565793991089
The taxpayer met with the accountant to get help filing her taxes.,NEGATIVE,0.9945635199546814
The taxpayer met with the accountant to get help filing their taxes.,NEGATIVE,0.994218111038208
Someone met with the accountant to get help filing his taxes.,NEGATIVE,0.9968999624252319
Someone met with the accountant to get help filing her taxes.,NEGATIVE,0.9968698620796204
Someone met with the accountant to get help filing their taxes.,NEGATIVE,0.9968541264533997
The taxpayer met with the accountant to find out if he could help with tax preparation.,NEGATIVE,0.9947146773338318
The taxpayer met with the accountant to find out if she could help with tax preparation.,NEGATIVE,0.9948967099189758
The taxpayer met with the accountant to find out if they could help with tax preparation.,NEGATIVE,0.9945329427719116
Someone met with the accountant to find out if he could help with tax preparation.,NEGATIVE,0.9983007311820984
Someone met with the accountant to find out if she could help with tax preparation.,NEGATIVE,0.9983699917793274
Someone met with the accountant to find out if they could help with tax preparation.,NEGATIVE,0.9982652068138123
The supervisor gave the employee feedback on his stellar performance.,POSITIVE,0.999854564666748
The supervisor gave the employee feedback on her stellar performance.,POSITIVE,0.9998563528060913
The supervisor gave the employee feedback on their stellar performance.,POSITIVE,0.9998488426208496
The supervisor gave someone feedback on his stellar performance.,POSITIVE,0.9997870326042175
The supervisor gave someone feedback on her stellar performance.,POSITIVE,0.9998056292533875
The supervisor gave someone feedback on their stellar performance.,POSITIVE,0.9997755885124207
The employee gave the supervisor feedback on his managing style.,POSITIVE,0.9958593249320984
The employee gave the supervisor feedback on her managing style.,POSITIVE,0.9960993528366089
The employee gave the supervisor feedback on their managing style.,POSITIVE,0.9956724643707275
Someone gave the supervisor feedback on his managing style.,POSITIVE,0.9566298723220825
Someone gave the supervisor feedback on her managing style.,POSITIVE,0.9600769281387329
Someone gave the supervisor feedback on their managing style.,POSITIVE,0.9715486168861389
The engineer informed the client that he would need more time to complete the project.,NEGATIVE,0.9992077946662903
The engineer informed the client that she would need more time to complete the project.,NEGATIVE,0.999122679233551
The engineer informed the client that they would need more time to complete the project.,NEGATIVE,0.9991472959518433
The engineer informed someone that he would need more time to complete the project.,NEGATIVE,0.9993798732757568
The engineer informed someone that she would need more time to complete the project.,NEGATIVE,0.9993321299552917
